rodada;posicao_ebt;nota;dt_inicio_avaliacao;dt_fim_avaliacao;uf;nome_uf;municipio;cod_ibge;populacao;site_municipal;site_esic;regulamento_pagina_prefeitura;regulamento_pagina_prefeiturap;regulamentou_lai;regulamentou_laip;tipo_regulamentacao_lai;normativo_lai;dt_normativo_lai;regulamentou_criacao_sic;regulamentou_criacao_sicp;previsao_calassificacao;previsao_calassificacaop;previsao_responsabilizacao_servidor;previsao_responsabilizacao_servidorp;regulamentou_instancia_recursal;regulamentou_instancia_recursalp;pontos_regulamentacao;indicacao_orgao;indicacao_orgaop;indicacao_endereco;indicacao_enderecop;indicacao_telefone;indicacao_telefonep;indicacao_horario;indicacao_horariop;alternativa_sic_eletronico;alternativa_sic_eletronicop;envio_documento_cadastro;assinatura_reconhecida;declaracao_responsabilidade;maioridade;outras_exigencias;nao_exige_identificacaop;possibilidade_acompanhamento;possibilidade_acompanhamentop;resposta_no_prazo_pergunta_1;resposta_no_prazo_pergunta_2;resposta_no_prazo_pergunta_3;resposta_no_prazo_pergunta_4;pontos_prazo_perguntas;respondeu_pergunta_1;respondeu_pergunta_2;respondeu_pergunta_3;respondeu_pergunta_4;pontos_resposta_perguntas;pontos_transp_passiva;total_pontos;nota_1
2;758;1.11;30/07/2015;19/08/2015;ce;ceará;barbalha;2301901;58347;http://barbalha.ce.gov.br/v2/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;400;400;1.11
2;758;1.11;30/07/2015;14/10/2015;ce;ceará;crato;2304202;127657;http://www.crato.ce.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;400;400;1.11
2;758;1.11;29/07/2015;06/11/2015;go;goiás;damianópolis;5206701;3383;http://www.damianopolis.go.gov.br/inicio;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;400;400;1.11
2;758;1.11;07/08/2015;17/08/2015;rs;rio grande do sul;campina das missões;4303707;6112;http://www.campinadasmissoes.rs.gov.br/;http://www.campinadasmissoes.rs.gov.br/ouvidoria/sic;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;sim;0;sim;200;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;400;400;1.11
2;758;1.11;28/07/2015;20/08/2015;mt;mato grosso;campos de júlio;5102686;5969;http://www.camposdejulio.mt.gov.br/;http://www.camposdejulio.mt.gov.br/Ouvidoria/;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;sim;0;não;0;sem e-sic;nao;sem e-sic;sem e-sic;0;sem e-sic;sim;sem e-sic;sem e-sic;200;400;400;1.11
2;767;0.83;30/07/2015;13/10/2015;ce;ceará;deputado irapuan pinheiro;2304269;9403;http://www.irapuanpinheiro.ce.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;300;0.83
2;767;0.83;03/08/2015;19/08/2015;ma;maranhão;nova colinas;2107258;5183;http://www.novacolinas.ma.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;300;0.83
2;767;0.83;29/07/2015;19/08/2015;ma;maranhão;apicum-açu;2100832;17712;http://www.apicumacu.ma.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;300;0.83
2;767;0.83;31/07/2015;19/08/2015;ma;maranhão;governador nunes freire;2104677;25188;http://www.governadornunesfreire.ma.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;300;0.83
2;767;0.83;29/07/2015;19/08/2015;ma;maranhão;altamira do maranhão;2100402;11699;http://www.altamira.ma.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;300;0.83
2;767;0.83;02/08/2015;19/08/2015;ma;maranhão;lago do junco;2105807;10565;http://www.lagodojunco.ma.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;300;0.83
2;767;0.83;02/08/2015;19/08/2015;ma;maranhão;loreto;2106102;11795;http://www.loreto.ma.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;300;0.83
2;767;0.83;03/08/2015;19/08/2015;ma;maranhão;maranhãozinho;2106375;15384;http://www.maranhaozinho.ma.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;300;0.83
2;767;0.83;29/07/2015;18/08/2015;mg;minas gerais;senhora dos remédios;3166204;10565;http://www.senhoradosremedios.mg.gov.br;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;300;0.83
2;767;0.83;04/08/2015;19/08/2015;rj;rio de janeiro;são josé de ubá;3305133;7175;http://www.saojosedeuba.rj.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;300;0.83
2;767;0.83;30/07/2015;15/09/2015;pr;paraná;iguatu;4110052;2300;http://www.iguatu.pr.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;sim;100;sim;100;sim;100;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;300;0.83
2;767;0.83;03/08/2015;15/09/2015;sp;são paulo;silveiras;3552007;6121;http://silveiras.sp.gov.br/;Não Localizado;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;não;0;sim;100;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;não;não;não;não;não;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;300;0.83
